1.00000000E+00 4.25895684E-05
9.99753280E-01 7.98122128E-05
9.99013364E-01 1.41584853E-04
9.97780982E-01 5.62321220E-04
9.96057351E-01 1.05684088E-03
9.93844170E-01 1.64805341E-03
9.91143625E-01 2.41804193E-03
9.87958381E-01 3.43613327E-03
9.84291581E-01 4.69440920E-03
9.80146843E-01 5.96300932E-03
9.75528258E-01 6.95568882E-03
9.70440384E-01 7.97820557E-03
9.64888243E-01 9.18895938E-03
9.58877313E-01 1.09097902E-02
9.52413526E-01 1.27524221E-02
9.45503262E-01 1.43273426E-02
9.38153340E-01 1.62604768E-02
9.30371014E-01 1.76400039E-02
9.22163963E-01 1.97138954E-02
9.13540287E-01 2.16972902E-02
9.04508497E-01 2.36762185E-02
8.95077506E-01 2.59837359E-02
8.85256621E-01 2.80331597E-02
8.75055535E-01 3.02360393E-02
8.64484314E-01 3.26613709E-02
8.53553391E-01 3.49403769E-02
8.42273553E-01 3.71256843E-02
8.30655933E-01 3.98147181E-02
8.18711995E-01 4.25981954E-02
8.06453527E-01 4.50518578E-02
7.93892626E-01 4.77169752E-02
7.81041689E-01 5.02341688E-02
7.67913397E-01 5.29320426E-02
7.54520708E-01 5.53252697E-02
7.40876837E-01 5.81868514E-02
7.26995250E-01 6.07887246E-02
7.12889646E-01 6.34407997E-02
6.98573945E-01 6.64102286E-02
6.84062276E-01 6.90596625E-02
6.69368960E-01 7.13442713E-02
6.54508497E-01 7.41217956E-02
6.39495553E-01 7.67124891E-02
6.24344944E-01 7.89159238E-02
6.09071621E-01 8.14013034E-02
5.93690657E-01 8.34522545E-02
5.78217233E-01 8.60533193E-02
5.62666617E-01 8.83453935E-02
5.47054157E-01 9.06104147E-02
5.31395260E-01 9.26384479E-02
5.15705380E-01 9.39043090E-02
5.00000000E-01 9.56560075E-02
4.84294620E-01 9.68658775E-02
4.68604740E-01 9.83087644E-02
4.52945843E-01 9.93243903E-02
4.37333383E-01 1.00106940E-01
4.21782767E-01 1.01018526E-01
4.06309343E-01 1.01719856E-01
3.90928379E-01 1.02022745E-01
3.75655056E-01 1.02108873E-01
3.60504447E-01 1.02367908E-01
3.45491503E-01 1.02725036E-01
3.30631040E-01 1.02018632E-01
3.15937724E-01 1.01828910E-01
3.01426055E-01 1.01186931E-01
2.87110354E-01 1.00921057E-01
2.73004750E-01 9.99394059E-02
2.59123163E-01 9.91890132E-02
2.45479292E-01 9.81166288E-02
2.32086603E-01 9.68428254E-02
2.18958311E-01 9.51005220E-02
2.06107374E-01 9.34534147E-02
1.93546473E-01 9.12902802E-02
1.81288005E-01 8.94136056E-02
1.69344067E-01 8.68117511E-02
1.57726447E-01 8.46122503E-02
1.46446609E-01 8.19190964E-02
1.35515686E-01 7.91144446E-02
1.24944465E-01 7.64267221E-02
1.14743379E-01 7.31994286E-02
1.04922494E-01 7.00733736E-02
9.54915028E-02 6.69191331E-02
8.64597129E-02 6.37317523E-02
7.78360372E-02 6.03059493E-02
6.96289865E-02 5.67321628E-02
6.18466600E-02 5.31077981E-02
5.44967379E-02 4.93853539E-02
4.75864738E-02 4.56304550E-02
4.11226872E-02 4.18560319E-02
3.51117571E-02 3.80215310E-02
2.95596155E-02 3.41836736E-02
2.44717419E-02 3.01146116E-02
1.98531572E-02 2.59426013E-02
1.57084194E-02 2.18447894E-02
1.20416190E-02 1.81617159E-02
8.85637464E-03 1.48652820E-02
6.15582970E-03 1.18679777E-02
3.94264934E-03 9.14132223E-03
2.21901770E-03 6.62955642E-03
9.86635786E-04 4.34553670E-03
2.46719817E-04 2.05532135E-03
0.00000000E+00 5.57540916E-05
2.46719817E-04 -1.94381317E-03
9.86635786E-04 -3.56031372E-03
2.21901770E-03 -5.10750944E-03
3.94264934E-03 -6.62722392E-03
6.15582970E-03 -7.98358768E-03
8.85637464E-03 -9.15768929E-03
1.20416190E-02 -1.00333253E-02
1.57084194E-02 -1.03553757E-02
1.98531572E-02 -9.98168625E-03
2.44717419E-02 -9.12424177E-03
2.95596155E-02 -8.11729115E-03
3.51117571E-02 -7.03303143E-03
4.11226872E-02 -5.90358209E-03
4.75864738E-02 -4.68130689E-03
5.44967379E-02 -3.34645412E-03
6.18466600E-02 -1.82779098E-03
6.96289865E-02 -1.92351494E-04
7.78360372E-02 1.45252934E-03
8.64597129E-02 3.09769041E-03
9.54915028E-02 4.74657258E-03
1.04922494E-01 6.29174476E-03
1.14743379E-01 7.68609904E-03
1.24944465E-01 9.08909272E-03
1.35515686E-01 1.02848168E-02
1.46446609E-01 1.15568927E-02
1.57726447E-01 1.25997858E-02
1.69344067E-01 1.37892235E-02
1.81288005E-01 1.47050796E-02
1.93546473E-01 1.56926047E-02
2.06107374E-01 1.65911615E-02
2.18958311E-01 1.75599772E-02
2.32086603E-01 1.85852442E-02
2.45479292E-01 1.92208868E-02
2.59123163E-01 2.01719794E-02
2.73004750E-01 2.08121240E-02
2.87110354E-01 2.13531964E-02
3.01426055E-01 2.19828766E-02
3.15937724E-01 2.25076601E-02
3.30631040E-01 2.31521651E-02
3.45491503E-01 2.34333072E-02
3.60504447E-01 2.39361487E-02
3.75655056E-01 2.42062695E-02
3.90928379E-01 2.43035350E-02
4.06309343E-01 2.45901924E-02
4.21782767E-01 2.44868621E-02
4.37333383E-01 2.44418681E-02
4.52945843E-01 2.40791142E-02
4.68604740E-01 2.37534028E-02
4.84294620E-01 2.32592877E-02
5.00000000E-01 2.32878085E-02
5.15705380E-01 2.27802545E-02
5.31395260E-01 2.23802291E-02
5.47054157E-01 2.21487042E-02
5.62666617E-01 2.19898466E-02
5.78217233E-01 2.12499537E-02
5.93690657E-01 2.09679399E-02
6.09071621E-01 2.06728633E-02
6.24344944E-01 2.02204119E-02
6.39495553E-01 1.96850915E-02
6.54508497E-01 1.91986635E-02
6.69368960E-01 1.86904036E-02
6.84062276E-01 1.83314960E-02
6.98573945E-01 1.78113822E-02
7.12889646E-01 1.72579046E-02
7.26995250E-01 1.67219248E-02
7.40876837E-01 1.61070991E-02
7.54520708E-01 1.56237669E-02
7.67913397E-01 1.50183262E-02
7.81041689E-01 1.43054072E-02
7.93892626E-01 1.37160728E-02
8.06453527E-01 1.29974876E-02
8.18711995E-01 1.22386543E-02
8.30655933E-01 1.15242507E-02
8.42273553E-01 1.09853484E-02
8.53553391E-01 1.03360107E-02
8.64484314E-01 9.70708765E-03
8.75055535E-01 9.02416650E-03
8.85256621E-01 8.30912217E-03
8.95077506E-01 7.60854594E-03
9.04508497E-01 6.85753673E-03
9.13540287E-01 5.92031702E-03
9.22163963E-01 5.07708872E-03
9.30371014E-01 4.36186092E-03
9.38153340E-01 3.85683309E-03
9.45503262E-01 3.34051414E-03
9.52413526E-01 2.66233250E-03
9.58877313E-01 2.31182761E-03
9.64888243E-01 1.93549553E-03
9.70440384E-01 1.57823425E-03
9.75528258E-01 1.20074721E-03
9.80146843E-01 1.11180812E-03
9.84291581E-01 1.02147402E-03
9.87958381E-01 9.26681969E-04
9.91143625E-01 7.65809149E-04
9.93844170E-01 5.56640152E-04
9.96057351E-01 3.64125270E-04
9.97780982E-01 1.99729941E-04
9.99013364E-01 9.51556722E-05
9.99753280E-01 8.25843745E-06
1.00000000E+00 4.25895684E-05
