1.00000000E+00 0.00000000E+00
9.99753280E-01 -3.06081238E-05
9.99013364E-01 1.15814306E-04
9.97780982E-01 4.25891893E-04
9.96057351E-01 8.92184849E-04
9.93844170E-01 1.50725327E-03
9.91143625E-01 2.26365752E-03
9.87958381E-01 3.15395743E-03
9.84291581E-01 4.17071348E-03
9.80146843E-01 5.35773532E-03
9.75528258E-01 6.59241062E-03
9.70440384E-01 7.95038138E-03
9.64888243E-01 9.39099770E-03
9.58877313E-01 1.09140202E-02
9.52413526E-01 1.24327401E-02
9.45503262E-01 1.40086692E-02
9.38153340E-01 1.56326387E-02
9.30371014E-01 1.72654558E-02
9.22163963E-01 1.88195202E-02
9.13540287E-01 2.03957204E-02
9.04508497E-01 2.18963474E-02
8.95077506E-01 2.33288761E-02
8.85256621E-01 2.48389971E-02
8.75055535E-01 2.63244193E-02
8.64484314E-01 2.77185980E-02
8.53553391E-01 2.90652066E-02
8.42273553E-01 3.04444041E-02
8.30655933E-01 3.17111462E-02
8.18711995E-01 3.29104476E-02
8.06453527E-01 3.39813046E-02
7.93892626E-01 3.49652320E-02
7.81041689E-01 3.57575342E-02
7.67913397E-01 3.64958271E-02
7.54520708E-01 3.71090844E-02
7.40876837E-01 3.76210101E-02
7.26995250E-01 3.81487012E-02
7.12889646E-01 3.86300012E-02
6.98573945E-01 3.91192921E-02
6.84062276E-01 3.95248272E-02
6.69368960E-01 3.99830788E-02
6.54508497E-01 4.05272618E-02
6.39495553E-01 4.09845226E-02
6.24344944E-01 4.15069535E-02
6.09071621E-01 4.19579335E-02
5.93690657E-01 4.24037799E-02
5.78217233E-01 4.27942351E-02
5.62666617E-01 4.31783609E-02
5.47054157E-01 4.34565209E-02
5.31395260E-01 4.37468663E-02
5.15705380E-01 4.39887792E-02
5.00000000E-01 4.41536717E-02
4.84294620E-01 4.43347581E-02
4.68604740E-01 4.44313101E-02
4.52945843E-01 4.45050485E-02
4.37333383E-01 4.45380770E-02
4.21782767E-01 4.45031449E-02
4.06309343E-01 4.44537662E-02
3.90928379E-01 4.43054698E-02
3.75655056E-01 4.41247709E-02
3.60504447E-01 4.39416058E-02
3.45491503E-01 4.36815694E-02
3.30631040E-01 4.34874222E-02
3.15937724E-01 4.33016233E-02
3.01426055E-01 4.31779623E-02
2.87110354E-01 4.31157388E-02
2.73004750E-01 4.30101193E-02
2.59123163E-01 4.29135822E-02
2.45479292E-01 4.26507667E-02
2.32086603E-01 4.23689894E-02
2.18958311E-01 4.19281051E-02
2.06107374E-01 4.13866304E-02
1.93546473E-01 4.07341532E-02
1.81288005E-01 4.00260501E-02
1.69344067E-01 3.92298400E-02
1.57726447E-01 3.83869335E-02
1.46446609E-01 3.75567265E-02
1.35515686E-01 3.66920196E-02
1.24944465E-01 3.58097069E-02
1.14743379E-01 3.48567329E-02
1.04922494E-01 3.38803045E-02
9.54915028E-02 3.28717083E-02
8.64597129E-02 3.17292288E-02
7.78360372E-02 3.05911936E-02
6.96289865E-02 2.94020921E-02
6.18466600E-02 2.81951502E-02
5.44967379E-02 2.69794930E-02
4.75864738E-02 2.57112645E-02
4.11226872E-02 2.43767239E-02
3.51117571E-02 2.29607411E-02
2.95596155E-02 2.14326959E-02
2.44717419E-02 1.98143292E-02
1.98531572E-02 1.80659890E-02
1.57084194E-02 1.61755271E-02
1.20416190E-02 1.43486839E-02
8.85637464E-03 1.23149995E-02
6.15582970E-03 1.01571092E-02
3.94264934E-03 7.89521635E-03
2.21901770E-03 5.58405835E-03
9.86635786E-04 3.24545451E-03
2.46719817E-04 9.41283128E-04
0.00000000E+00 -6.71442191E-04
2.46719817E-04 -1.31227623E-03
9.86635786E-04 -3.48524447E-03
2.21901770E-03 -5.52347256E-03
3.94264934E-03 -7.38194725E-03
6.15582970E-03 -9.05974302E-03
8.85637464E-03 -1.05700288E-02
1.20416190E-02 -1.19205406E-02
1.57084194E-02 -1.30630201E-02
1.98531572E-02 -1.43149579E-02
2.44717419E-02 -1.55320000E-02
2.95596155E-02 -1.67619605E-02
3.51117571E-02 -1.80011112E-02
4.11226872E-02 -1.92486849E-02
4.75864738E-02 -2.05114484E-02
5.44967379E-02 -2.17904225E-02
6.18466600E-02 -2.30371263E-02
6.96289865E-02 -2.42574178E-02
7.78360372E-02 -2.54216269E-02
8.64597129E-02 -2.65836101E-02
9.54915028E-02 -2.76871789E-02
1.04922494E-01 -2.87949406E-02
1.14743379E-01 -2.99011506E-02
1.24944465E-01 -3.10104508E-02
1.35515686E-01 -3.20721343E-02
1.46446609E-01 -3.31629068E-02
1.57726447E-01 -3.41661870E-02
1.69344067E-01 -3.50631140E-02
1.81288005E-01 -3.59177180E-02
1.93546473E-01 -3.67279537E-02
2.06107374E-01 -3.74230295E-02
2.18958311E-01 -3.80620584E-02
2.32086603E-01 -3.86632197E-02
2.45479292E-01 -3.92280780E-02
2.59123163E-01 -3.96275967E-02
2.73004750E-01 -3.99846584E-02
2.87110354E-01 -4.02242430E-02
3.01426055E-01 -4.03740369E-02
3.15937724E-01 -4.04027589E-02
3.30631040E-01 -4.03457396E-02
3.45491503E-01 -4.01621200E-02
3.60504447E-01 -3.98967825E-02
3.75655056E-01 -3.96117829E-02
3.90928379E-01 -3.92511338E-02
4.06309343E-01 -3.89029309E-02
4.21782767E-01 -3.85560505E-02
4.37333383E-01 -3.83151881E-02
4.52945843E-01 -3.80203575E-02
4.68604740E-01 -3.77146341E-02
4.84294620E-01 -3.74850482E-02
5.00000000E-01 -3.72163132E-02
5.15705380E-01 -3.69967483E-02
5.31395260E-01 -3.67664732E-02
5.47054157E-01 -3.65363285E-02
5.62666617E-01 -3.63585912E-02
5.78217233E-01 -3.61710414E-02
5.93690657E-01 -3.60027999E-02
6.09071621E-01 -3.58227156E-02
6.24344944E-01 -3.56812291E-02
6.39495553E-01 -3.55469361E-02
6.54508497E-01 -3.54473405E-02
6.69368960E-01 -3.52670252E-02
6.84062276E-01 -3.51425298E-02
6.98573945E-01 -3.49695310E-02
7.12889646E-01 -3.47391404E-02
7.26995250E-01 -3.44869681E-02
7.40876837E-01 -3.41309607E-02
7.54520708E-01 -3.36461216E-02
7.67913397E-01 -3.30870710E-02
7.81041689E-01 -3.23874131E-02
7.93892626E-01 -3.15967500E-02
8.06453527E-01 -3.06574721E-02
8.18711995E-01 -2.95872986E-02
8.30655933E-01 -2.84114648E-02
8.42273553E-01 -2.70535257E-02
8.53553391E-01 -2.56361589E-02
8.64484314E-01 -2.42262352E-02
8.75055535E-01 -2.27397904E-02
8.85256621E-01 -2.12517362E-02
8.95077506E-01 -1.96997318E-02
9.04508497E-01 -1.81457605E-02
9.13540287E-01 -1.65602528E-02
9.22163963E-01 -1.50137180E-02
9.30371014E-01 -1.34717086E-02
9.38153340E-01 -1.19728511E-02
9.45503262E-01 -1.05117140E-02
9.52413526E-01 -9.11169965E-03
9.58877313E-01 -7.76722608E-03
9.64888243E-01 -6.51069544E-03
9.70440384E-01 -5.41332178E-03
9.75528258E-01 -4.45426162E-03
9.80146843E-01 -3.58434767E-03
9.84291581E-01 -2.81436043E-03
9.87958381E-01 -2.14165915E-03
9.91143625E-01 -1.56417431E-03
9.93844170E-01 -1.07979169E-03
9.96057351E-01 -6.86396670E-04
9.97780982E-01 -3.81874939E-04
9.99013364E-01 -1.64112105E-04
9.99753280E-01 -3.09937532E-05
1.00000000E+00 0.00000000E+00
