1.00000000 0.00000000
0.99975328 0.00011165
0.99901336 0.00033976
0.99778098 0.00079194
0.99605735 0.00138614
0.99384417 0.00210292
0.99114363 0.00299453
0.98795838 0.00405295
0.98429158 0.00527560
0.98014684 0.00658812
0.97552826 0.00784399
0.97044038 0.00921905
0.96488824 0.01082235
0.95887731 0.01268635
0.95241353 0.01474517
0.94550326 0.01663183
0.93815334 0.01873130
0.93037101 0.02086696
0.92216396 0.02310985
0.91354029 0.02534894
0.90450850 0.02767729
0.89507751 0.03028898
0.88525662 0.03273800
0.87505553 0.03527465
0.86448431 0.03798205
0.85355339 0.04071030
0.84227355 0.04325793
0.83065593 0.04610749
0.81871199 0.04907851
0.80645353 0.05186398
0.79389263 0.05468008
0.78104169 0.05756174
0.76791340 0.06065012
0.75452071 0.06335232
0.74087684 0.06633847
0.72699525 0.06910487
0.71288965 0.07192016
0.69857395 0.07470321
0.68406228 0.07753827
0.66936896 0.07981695
0.65450850 0.08258633
0.63949555 0.08499517
0.62434494 0.08694811
0.60907162 0.08909347
0.59369066 0.09082205
0.57821723 0.09284730
0.56266662 0.09430630
0.54705416 0.09584776
0.53139526 0.09708316
0.51570538 0.09788206
0.50000000 0.09872867
0.48429462 0.09928305
0.46860474 0.09971731
0.45294584 0.09997158
0.43733338 0.09993900
0.42178277 0.09979819
0.40630934 0.09965245
0.39092838 0.09910178
0.37565506 0.09839719
0.36050445 0.09762072
0.34549150 0.09687750
0.33063104 0.09556372
0.31593772 0.09440304
0.30142605 0.09298634
0.28711035 0.09163883
0.27300475 0.08988262
0.25912316 0.08825190
0.24547929 0.08648464
0.23208660 0.08451305
0.21895831 0.08231546
0.20610737 0.08013454
0.19354647 0.07768367
0.18128801 0.07542723
0.16934407 0.07277766
0.15772645 0.07036626
0.14644661 0.06773917
0.13551569 0.06500588
0.12494447 0.06223749
0.11474338 0.05927254
0.10492249 0.05641712
0.09549150 0.05349805
0.08645971 0.05049123
0.07783604 0.04758393
0.06962899 0.04454040
0.06184666 0.04146725
0.05449674 0.03844574
0.04758647 0.03544699
0.04112269 0.03260038
0.03511176 0.02969637
0.02955962 0.02689618
0.02447174 0.02404637
0.01985316 0.02133563
0.01570842 0.01859884
0.01204162 0.01591482
0.00885637 0.01331368
0.00615583 0.01079891
0.00394265 0.00838697
0.00221902 0.00604723
0.00098664 0.00387012
0.00024672 0.00188020
0.00000000 -0.00082364
0.00024672 -0.00175894
0.00098664 -0.00354564
0.00221902 -0.00532604
0.00394265 -0.00705184
0.00615583 -0.00868775
0.00885637 -0.01023346
0.01204162 -0.01172286
0.01570842 -0.01312764
0.01985316 -0.01444349
0.02447174 -0.01571775
0.02955962 -0.01696903
0.03511176 -0.01816370
0.04112269 -0.01935371
0.04758647 -0.02050196
0.05449674 -0.02166537
0.06184666 -0.02273471
0.06962899 -0.02385528
0.07783604 -0.02493619
0.08645971 -0.02597017
0.09549150 -0.02693904
0.10492249 -0.02786665
0.11474338 -0.02882257
0.12494447 -0.02985175
0.13551569 -0.03083951
0.14644661 -0.03182934
0.15772645 -0.03277061
0.16934407 -0.03375810
0.18128801 -0.03469186
0.19354647 -0.03552728
0.20610737 -0.03635117
0.21895831 -0.03697619
0.23208660 -0.03744249
0.24547929 -0.03794598
0.25912316 -0.03840077
0.27300475 -0.03862373
0.28711035 -0.03893332
0.30142605 -0.03916719
0.31593772 -0.03920929
0.33063104 -0.03917217
0.34549150 -0.03910905
0.36050445 -0.03888114
0.37565506 -0.03866927
0.39092838 -0.03841474
0.40630934 -0.03794732
0.42178277 -0.03750103
0.43733338 -0.03695782
0.45294584 -0.03633367
0.46860474 -0.03569368
0.48429462 -0.03484451
0.50000000 -0.03392917
0.51570538 -0.03300865
0.53139526 -0.03206431
0.54705416 -0.03084186
0.56266662 -0.02951591
0.57821723 -0.02834854
0.59369066 -0.02687712
0.60907162 -0.02532123
0.62434494 -0.02366548
0.63949555 -0.02198893
0.65450850 -0.02019865
0.66936896 -0.01833337
0.68406228 -0.01641906
0.69857395 -0.01439514
0.71288965 -0.01256186
0.72699525 -0.01069316
0.74087684 -0.00878295
0.75452071 -0.00693476
0.76791340 -0.00524945
0.78104169 -0.00355955
0.79389263 -0.00201851
0.80645353 -0.00058598
0.81871199 0.00075778
0.83065593 0.00198169
0.84227355 0.00307944
0.85355339 0.00415217
0.86448431 0.00492030
0.87505553 0.00559794
0.88525662 0.00609580
0.89507751 0.00645949
0.90450850 0.00669546
0.91354029 0.00659203
0.92216396 0.00651512
0.93037101 0.00645402
0.93815334 0.00626491
0.94550326 0.00592171
0.95241353 0.00558391
0.95887731 0.00521817
0.96488824 0.00459879
0.97044038 0.00408565
0.97552826 0.00354862
0.98014684 0.00295517
0.98429158 0.00244766
0.98795838 0.00198160
0.99114363 0.00152699
0.99384417 0.00111956
0.99605735 0.00076420
0.99778098 0.00046708
0.99901336 0.00025258
0.99975328 0.00010941
1.00000000 0.00000000
